irep,clh,resch,klun,kbra,khrt,kskn,kmus,kadi,kspl,kgio,khep,kkid,kres
218,12.84322251813804,0.7303013948046979,3.8063891243550185,0.9106596224513088,3.4501134197652252,0.8165578169245074,1.3163136085478528,0.4529564887110726,2.2917094577392665,2.5223080836117675,2.6579415087435003,6.7405068202399505,3.709036720017568
219,12.186576631856296,0.6451923916964633,3.866241210103381,0.8395023745247983,2.763985956801205,0.670150076015679,1.0256811679966946,0.3641666703624386,1.402707892488098,4.19924922001871,2.974600031054492,12.53106988162067,3.9507846913927063
220,11.325284307672147,0.6630381529777133,3.2542219589766805,0.8182763661754328,4.573299132921582,0.5735923648561391,0.9958521310315843,0.5259010654339397,2.4322420463099292,2.7777002941597666,2.6118017488848673,7.464137575808333,3.6205368906757402
221,14.46425939143384,0.7120700622946461,2.3963998335437284,0.6199815871827447,4.109056058963407,0.5311562188606629,0.7220654845760061,0.43069461636414613,2.134447968591857,5.409066666851305,4.7488279154960695,9.685747369046556,3.2259844369575554
222,10.033736101065715,0.7464185795001348,3.2908187239579165,1.0072018247523264,3.865197725721244,1.1337137661560286,0.664658273513284,0.35350338689147476,2.3051702917023777,2.5285643387428354,2.5470699276244613,7.825926479333332,3.4113935968887525
223,10.396096750472333,0.6405307293568622,3.2775457213408292,0.8239521215505795,3.633221508267131,0.5414409441505463,1.0542042616182912,0.26386570876322174,1.4332899252756373,3.166237282287321,3.925795715998225,8.445990758026644,4.382818962610862
224,11.450927812608406,0.6625702937320072,2.7882771694696857,0.6325188263537134,3.3053844273678696,0.7951003113246223,1.0270671098038822,0.29510055510736555,2.2932632193057096,4.015615398556024,3.202618665680448,7.394385074069908,4.064999671891827
225,14.095320289504015,0.7311283267684254,3.1744717932695474,0.6783446266709319,3.9637869191996042,0.542017251478654,1.1208058227618591,0.5821214983755046,1.6915042786765908,4.147830938233483,3.265009600238705,6.8139718760808945,3.647491126301416
226,15.245621275981566,0.7634208601329457,2.8289334104802273,0.8268628426164812,5.1545651216012125,0.7828397403314824,0.9079216760318443,0.4178918538877223,2.320995105090529,3.296981626750375,3.7966303448954566,11.643041281017133,3.4467759612997986
227,15.591547502554599,0.7316125221206916,3.143894560065999,0.5275579661029125,4.65577125408907,0.8697918861865461,1.100684083044887,0.46085973946291314,2.3585881038381453,2.8987090674078235,3.7384743967191403,6.204174337338315,4.217007262143489
228,9.805160983965497,0.6106567806077843,5.614943932496982,1.0030793432726255,2.0604976317854744,0.6713664179830166,0.9446678370883647,0.3589480510336114,2.354415519917977,3.5034762927934087,4.863059978576536,13.025065210462731,3.83161519884605
229,14.719661575738197,0.6039037991036735,4.582584060318638,0.6283227316640443,5.311933367998975,0.6197394209220894,0.8748529389879443,0.5138456011644671,2.836185072709947,2.899703954920974,3.7279292264616197,14.06592228051195,3.776258407694792
230,9.124057372996022,0.7268427037549213,2.3156210729031357,0.5288954198473664,4.901841459341953,0.4568686856592052,0.9539496479373882,0.4216987340352063,2.0789002673636654,2.8835160828506403,3.474922404812264,7.368541152922761,4.003922767359293
231,17.92852979729807,0.6554188763099329,4.425670495360775,1.1084929765648959,3.370284901029503,0.6321569211737119,0.8043097601531032,0.4436365279266695,1.520923937620312,2.466971190729094,4.856325950110272,11.704251103744426,3.844756916306375
232,15.25302564298412,0.7513107065769798,3.043231893647072,0.8292480508983625,2.6990606469773564,1.0976667780255174,1.0268484692528552,0.6095147273867039,2.4419912660186665,4.651291193856541,4.084617800899333,9.498161557408173,4.428205113522489
233,13.033602281038842,0.6280053584816605,2.4005963460951296,0.750900085024365,3.5162794937400603,0.6977858495022556,1.0510553319215659,0.5378026486468209,2.01917615068277,3.4473513803527016,4.008067051794392,13.063062825802065,3.309410603799302
234,14.311182701580705,0.6410735570810192,2.99128551293198,0.9325354522682553,4.84927510004712,0.5914677147810893,0.7992219546405498,0.3946833923652324,1.7749531695080119,3.8755450242601537,3.983782493254372,5.731736471899117,3.7713227448495688
235,12.368547738232177,0.6564658035576736,2.9158800484332428,1.034762105868365,2.9600205016798586,0.4829848170630568,0.9205446122287808,0.4255902819730286,1.683187435522183,3.360932202553574,2.9623452311304685,12.88781595315168,4.498695411983164
236,16.895745084898987,0.7893888702978548,2.8882302075336455,1.1488819897498694,2.9220343941294162,0.853207061542348,0.898639060501759,0.493978333291091,1.5580197213482865,2.7330773556299297,4.100516021597825,7.591683948466686,3.5989061459559943
237,13.854450147874399,0.6729030250711682,2.8041149711458813,1.174315425263973,4.498821229902588,0.7881976438662285,1.0783691668271527,0.427174233454181,1.7337279482690597,4.570182036149739,4.298160940760057,6.591146764052088,3.778892418855717
238,13.272897183991974,0.5980573521230043,2.2066193908556135,0.7962089100761608,3.363938176506478,0.6873737339985924,0.8852232582251552,0.4332033507082527,1.7004764814152011,2.7131960578994088,3.3151345131948102,8.446460229327306,3.1614104374935112
239,14.022607455169561,0.7091748374059422,3.586860240000139,0.9067748124633066,3.3801688557894547,0.7104246949782658,0.8703641812600899,0.22694660208014755,1.5680821534948184,5.0542267653495125,4.331583871725786,6.751872133522866,3.871783171868884
240,14.37005800409336,0.6390048598046312,5.088164232693871,1.112802249613845,3.457425269408468,0.6959907228607615,1.0240163471315633,0.5128754577145027,1.226123406240972,4.431739568894178,3.393238086824896,7.58266693744876,3.9830974907470944
241,12.838211458353781,0.8695677248149607,2.7441329672638552,0.8439817550057697,4.169373306266526,0.8040957671661448,0.9524787924446997,0.48205116357707917,1.847847453755038,3.3448502344910827,3.137758255127959,7.793854645592626,4.375026922200761
242,13.977853403559845,0.6217245005801143,3.431132601881801,0.5095910875572194,3.630458605276315,0.5770283195187085,0.9674797593938517,0.4667187573772702,2.4543869632747675,2.835801204494297,4.908073363386854,5.403173659536004,3.6118651764986605
243,12.192260970035237,0.670716117007532,2.2649332504010573,0.5915597457310025,3.039638814494155,0.8250969603990816,0.8507198802291999,0.27304086770304214,2.260718595136006,3.3175601113371744,2.615073803944745,8.421190189197011,4.300488345834216
244,10.391948036213092,0.584457580626167,4.560588644639749,1.0142851023583221,4.463631418496656,1.039599678099201,1.230444891009145,0.49159305029237654,2.0340084463438455,2.122620279828501,3.063520612014911,7.2075816247440345,4.016168288869134
245,12.65102258330513,0.698732468856517,3.474137420984913,0.5768674091394954,3.9451629518055333,0.7733980542362588,0.9491497513490542,0.4285894509921767,2.391496109162992,3.097543094654112,2.754845582650868,7.157021702194192,3.294722254111814
246,10.717711601793253,0.7310895167240122,3.6928731689078753,0.8353775258224683,3.8766928546570387,0.8508184530357753,1.3085108797764062,0.6294764152226432,1.3858265981987836,2.1214099200576704,3.585389472428032,6.387716672802705,4.153419623665455
247,12.085251555599756,0.652634648190518,4.962766796928291,0.9236982148619657,4.733924183720767,0.6668191282237785,0.9896229151734208,0.5156984711504579,1.8421337928950174,3.8367814630159915,3.9588701375259876,6.98306049892428,4.174634618525553
248,15.517904299631887,0.7667543948313699,3.295050781313279,0.8568331099914049,3.1054128288958185,0.5321681573292442,1.0600467178585091,0.36301564786442225,1.7525848956671493,3.5207597261088317,4.079197565951743,7.112278648687208,3.538534786788242
249,13.490529669257139,0.6102800157027529,4.803443558392169,0.8078349140106121,4.75038627493097,0.6900230211276284,0.8844625405615172,0.4496971405609768,2.9176045681245215,2.321220487062774,2.5728255676861385,8.971727576304307,3.3972976020212835
250,12.967526997066399,0.6742582877065862,3.259966133645126,0.766560986624752,2.982335141311216,0.6584560244208243,0.6459873906378166,0.37892689890908604,3.3634853500999475,3.0544804307208953,3.789291453810693,10.99216139485286,3.7372308756070605
251,13.90177277765282,0.729222597649966,5.177029802198974,0.8325370555179318,4.424151000485926,0.7245137722712423,0.9959819473909967,0.42903368742215087,1.8771691675382878,3.72007692707132,2.39541741666558,8.882802377365998,3.53144437034126
252,15.133665347559864,0.767296663778804,1.8755849394644732,0.6230256683913165,3.7832369750699004,0.73660513800268,0.9977615810578142,0.3611487179458237,2.497219657432167,3.5778910702922886,2.7465427127490534,9.091979258813279,3.9909570723217547
253,10.823073106254917,0.6233872124549267,2.704307947394158,0.8639666809097731,3.046492999189684,0.980074134885918,0.8966744724700914,0.4875353282129346,2.7772475077347747,2.9662282563736277,2.561552680630848,7.851016940586228,3.589514782808809
254,12.182699425416084,0.7126388612332688,3.932590511211835,0.7872515941871705,3.699108958753933,0.8610536139632657,1.0653117556536136,0.5237417226005397,1.8233639833362116,2.8094568135241715,5.1443485614031514,6.683964628344264,4.485234396621403
255,17.17905265176222,0.6694915438121335,2.150147648341209,0.8254523517424975,2.624348624143025,1.1847462020377755,0.9519733539225018,0.4429104926438773,3.2706356261294447,3.0755766112051295,2.5238309569470845,9.07399995152439,3.90683820655249
256,13.201848314855685,0.718858918006579,2.641323832239587,0.860373291428693,7.203076447113293,0.6437265029528428,0.8040258335914305,0.40631789003211105,3.0705968432616375,4.83822962380965,4.926420722297068,8.725433017416195,3.8865906127088152
257,11.302139222194889,0.68390221514767,3.2500300273416665,0.7880173596887088,4.417651772811781,0.6007362795070773,1.0941612035733737,0.44957438994231436,1.7920673540291652,2.984039471073746,4.601400967862987,9.972747206714871,3.240080290212304
258,16.026218326080105,0.6124077556762016,3.4998673976946177,0.7038516681157918,3.7160625941944962,0.7194258250490102,1.1263623884539924,0.444903966943539,1.4241127392053061,3.650344686186693,3.6515093302337602,5.180168088130825,4.107678713739511
259,11.95259582587456,0.61810692435291,3.6993441714129798,0.7200492939603902,4.052703123770128,0.835851064927821,1.3372794362777782,0.3660004868157338,1.6584261942302139,4.740668775206956,4.228293039118342,8.65622677812729,4.192928322222148
260,14.118485683454761,0.5516734885961952,2.329555825799361,1.0682054871597437,4.574902976191867,0.4946212836050602,1.576900386586923,0.49015184875257634,2.456078829057824,2.93893579455536,2.9322880340395496,7.200071001488542,4.371904273661084
261,11.711046863551061,0.6193581940134073,2.7778379786654437,0.9738498065958798,4.268634291072137,0.6824121129326813,1.066436654237819,0.3552371038817814,2.8690690494780093,4.155464015386579,3.22629173359611,8.062044685189964,4.595123562974297
262,13.226224766921279,0.686112300177698,3.0740676484944327,0.7926304800987352,3.3065890054949127,0.6645020771088939,0.893099154982097,0.37113471204044424,1.5827321556520109,4.913974073383892,3.5758437781081143,8.900640997645024,4.07242152355377
263,15.033846207276945,0.6264699097916282,3.056452870498289,0.8058931318700708,3.186888418702099,0.5376411946120263,0.898095052445488,0.7497228208524473,2.316750863253992,3.7683893412902205,2.4565953193149634,7.8750316510052425,4.366327203466316
264,12.472042310935175,0.6096946329625887,5.8265185014493035,0.856605422316123,4.532093474858295,0.6733983043872835,0.7763396505253912,0.4772076890113246,2.804696566442273,4.850107591544943,3.275709636468007,9.07969679087547,3.2613514767650025
265,13.87157722467144,0.7739864943483371,4.455035685399368,1.1156532004854227,2.894343343207181,0.7735143334317346,0.7939656381331872,0.39091202159112154,2.0186345449340184,3.7277936067567823,2.5276781504605115,6.736458743376897,3.470470351280899
266,12.742358817279456,0.6326129298746925,3.872348762891366,0.7794806059127467,3.993353541286335,0.46162606641531423,1.0518040162668347,0.4162443868622768,1.559515133702381,3.4622657627147917,5.749715900749466,10.414367693101202,3.8944362455859296
267,14.84521982290231,0.713006012236369,3.388081175218646,0.6561352385253442,3.6009627324567965,0.6498790778464981,1.0183547909372574,0.41249324566795775,2.7614068786624455,4.253837834141097,4.468803794649691,9.883801846738855,3.9762946404072714
268,14.365535968500554,0.657133470127053,3.676220755135806,0.452643221137672,4.62078713440993,0.7853093012883815,0.8309192381009426,0.3078904914351639,1.6329371856817534,2.656978424963346,4.058892571293634,8.075604583586992,3.894484280246903
269,14.107427504311378,0.7372302333185752,3.7459293306958372,0.7518830714473802,3.5494802742353286,0.4343605271204797,1.0947136609590278,0.41422374845139565,2.313526433235589,3.2627947818783856,3.943362509567734,5.51080834615915,3.52976959771472
270,13.34249798836327,0.730971221915447,3.189437911426891,0.767829283089598,3.276364998198988,0.6725722817201724,0.8490157654471902,0.34103922356901983,2.3331361619357027,2.121035079504552,3.9687358336043657,5.085923326062445,3.979642025340747
271,14.056640658381333,0.6355504186503207,2.7832667109244418,1.0429382866282686,2.6414354400372417,0.4818141586939088,0.8313864834250322,0.45677465679145013,1.9971646298098298,2.2830704887543543,3.255994570829432,10.30461613358038,3.3444709297838653
272,14.447351970910491,0.6307813971216565,3.5503539854235573,0.737535487057725,3.2161092860180336,0.417711186745446,1.0090973832129364,0.2989748896702441,1.7346322757924248,3.774062884237381,4.763477456663046,7.549899374486956,3.055263341991615
273,12.947343794504436,0.6521233503174898,3.9337466283716997,0.7291891959091976,3.5006450570903067,0.9248221643510516,1.002410791734027,0.3743509101576593,1.1818049983511436,2.600102102749629,3.4246111078896484,9.278834597077628,4.467295590933916
274,12.893834443646295,0.7336735216506549,4.084663416709733,0.7195136714947235,2.945367230533515,0.7271224480427577,1.0003794440633256,0.4099415936435027,1.7202008275177594,3.3707615476082076,3.9165472585074204,10.151363394075352,4.025615233316413
275,14.610295298446813,0.6223636312028333,3.1552009322629946,0.8124343238180121,3.0339888587658677,0.4805043615432262,0.8594213472390893,0.39516492767818673,1.2934870213006278,2.8260428413651333,5.202075676458823,8.369074916696835,4.142716713085684
276,15.94674077590717,0.7106496096306096,2.8765090245771674,1.0385119410354302,3.335676857165931,0.5694667529792139,0.776848464331062,0.5035076639536085,2.2296210643046352,3.299393795386265,3.8593203714706066,6.944814425094408,3.769937793652491
277,16.347572701663015,0.6743870476432229,3.255915962805006,0.7179093101959059,3.7005312318903294,0.762686576523821,1.01688790398885,0.23174457529130618,1.5166517699190407,2.4073440906442136,3.8915539455191697,8.050412952441972,3.9134128977658027
278,11.34639647039123,0.6253660773644775,3.0318758296327153,0.6381027107279384,3.596288092823742,0.815530042876095,0.8009751650306289,0.3880409473008893,2.0993908301370885,2.2260413985654854,3.4752145951348483,6.0031082426983415,4.000598007162645
279,14.573899377042395,0.7518911490840251,2.6516851792928584,0.736222596656818,2.785147900799485,0.7592462594319952,1.1762328739864467,0.4736779645111968,2.051586094114826,3.6574157970168804,3.472758323950338,9.88466863970425,4.991223522109384
280,13.406090577352723,0.7606445427869275,4.285543468901656,0.8796920500108153,4.561311076497702,0.7329014465647281,1.2052465826795358,0.40519593796209985,1.9757943869389292,3.9490311835202108,3.1551529771125986,8.787965014662442,4.3176215291052635
281,14.181352024450126,0.6279649058122402,2.007480377179414,0.8586100852527988,3.6433053622938214,0.7568907884252231,0.8546571673272157,0.3882673197179452,2.6244406965466447,3.585141288727741,2.952810522451501,6.9914050447658935,3.382543712930148
282,13.688242102605644,0.7033522363491923,2.3832612587769373,0.9912417564876818,2.9087479567013155,1.0347109588563865,1.0520576231235157,0.33801793783290507,2.001748180227621,4.760338848618458,2.530574546349434,6.805800213574042,4.208092069808561
283,11.44158589942549,0.6346551483808637,3.7875525244201484,0.7224514755546438,2.1916255271164338,1.335068510932128,0.7337895938470134,0.3207799819268958,2.545644396235636,4.563830948014658,4.5487104014377735,11.857615967544236,3.6006293891960435
284,13.047205424744702,0.6536091184927012,4.095185199514485,0.841820394725679,4.647471877280118,0.661573831739122,1.1156181079831045,0.6136142918894948,2.6665763287191644,3.931072151500535,3.573237749211677,7.530775434061462,3.277753361517117
285,13.296337320648846,0.6578059541005988,3.692266229346829,0.9567400565154569,4.505016219138075,0.6054960976633603,0.7922897174970265,0.28984998786192384,2.0486895459510848,2.6114540237882915,3.1355086065287336,9.427156636357417,4.078490665379911
286,14.663225806235099,0.9087288197540044,3.407473790296421,0.7819490454384026,3.4929530371911772,0.6084742953263168,0.8874981102777371,0.35906653719145215,2.04507567125903,4.24980144666123,5.163237705056991,9.55436492809854,3.3165875450203366
287,16.25167677139627,0.7110954331105672,3.3778130455610325,0.8039223322379526,2.8740934961514952,0.5952747613596853,1.0610496606834043,0.39309247988446994,0.8605769581440039,4.328204196531443,4.214216557085816,6.366483262288778,3.995404475412909
288,11.736696220773181,0.8134407348391486,3.481984302739698,0.7606561646156262,4.469515571730192,0.763415093427131,0.9186252967687645,0.4553297351932571,1.8231585354086994,4.4840929348838685,3.8437464162632,6.993697284380336,3.1378376252915645
289,14.273507451898876,0.682588456357565,5.384253200510104,0.7593828565168611,4.28767444735517,0.4081227630721324,1.1155210675043292,0.4327165885931358,1.2238289340188102,3.6375293263697897,4.329387483283573,8.490118283799983,3.555612892921784
290,12.597078086062167,0.7094611501707881,2.871602190771487,0.776883635733067,5.5292512553417605,1.0842647907424916,0.8517192850422244,0.36402406909254176,1.2956280475339819,3.935905974859813,2.348834656918707,6.6571630713626355,3.137258503017668
291,16.6963114141497,0.6821804481330664,3.8655978994568856,0.73676212399202,3.0910536031277234,0.9313327079490451,1.1286778831890885,0.25989318745333007,2.6037623388052045,3.1913854524727516,3.349818902349956,9.412017765244544,3.80420748354449
292,11.56429411002364,0.6786752170259333,2.5322455061889406,0.9224363407357167,3.829717430266055,0.5812424907966786,1.0248102848691074,0.47020319697402585,1.3569473498357592,4.218958435830704,3.5997181877455033,11.416404584113733,3.8132037431027315
293,11.4630256261956,0.6915988399615245,4.020412427719077,0.9087300915258811,4.045076049754022,0.5864240877282056,0.8066238025775198,0.39424919075761783,2.84217793692323,4.2837448799682445,3.113429852362974,12.37231269183722,4.103130665358582
294,13.967677084702595,0.7316113058066929,3.7164293486563023,1.11000333401775,3.197516475025366,0.732809305161977,1.0178042489714372,0.5168983977285541,1.9280074576388895,2.845292922652973,2.421280897400101,6.873305494520836,3.4805666008557625
295,14.151681446700808,0.7649212535026593,4.944301144679317,1.0707452875847288,3.58593105303431,0.4927171247448886,0.9946897399509405,0.4550728254934789,1.7929051639145956,3.687089107878293,4.499754521438753,9.297542792599522,3.9544274650442603
296,13.499086257881167,0.6621013098041317,2.7634740945872265,0.8593441820156436,4.454783930342442,0.6124390258876901,0.830320396498621,0.4959449328057854,2.3358952044951575,2.292383286614501,2.8350497032207125,6.683957453494963,3.577036390727782
297,12.624537589609902,0.6263983864552631,4.95964780029822,0.8760652251183422,4.378313570066524,0.8957397581175217,0.8542205269896621,0.3693923276817575,1.2010524857582614,3.9100960852082283,2.8803747238730115,8.601030922685757,4.367060792383572
298,12.687528655877996,0.7557344364714778,2.787690788783676,0.8398103103944355,3.6762313982821317,0.7015205106416667,1.1664434375062038,0.277676316662652,2.2914234169073686,3.517927704775782,3.9835047156998367,9.282840337329912,3.6476993550276937
299,14.797043053403277,0.662168528075047,2.580403702196153,0.7547479116034536,4.7832728694379325,0.6729105188174698,0.9779898984028731,0.4020271663765873,2.6236999561760257,3.854739825973356,4.1549110167919725,7.806377994934112,3.958838671769054
300,12.49930139167192,0.7172170376400597,2.38738442974711,0.7046585397221057,3.938573438708155,0.726093994960326,1.0699339854345111,0.49224999627949395,2.4610170587031575,2.029070019241685,3.50588843827668,9.960958407411512,2.798388418403938
301,13.822494175720157,0.7187448798266706,3.376354230514709,0.7537507535725237,3.5229159979424476,0.5008998560013417,0.9596908826576113,0.4107840102041044,2.1421872497318426,3.10466363936699,3.8491083136968274,7.204894767797241,4.180812643463741
302,12.824039788244948,0.6929265686957642,4.833641740686247,0.43118805165496077,4.41455579025838,0.6668862069495072,0.9477750449036658,0.40883862612961513,1.2446683030095156,4.639765711557996,3.3698689700941427,5.281587597179311,4.132358284380309
303,10.157419481483668,0.6806241009562597,3.203014571873007,0.7992786516898264,2.572285410950292,0.5431488220104098,0.9048523180982125,0.4252653147730658,2.361122792421185,2.8340496074850057,2.3515299203746434,5.973299362478345,3.740988098100233
304,12.411183738699183,0.654720477691829,2.5806255626174197,0.671270267735627,3.8029698631527884,0.9890659364711923,0.9426103522009642,0.505000000267792,1.34411430932788,2.850181919311749,1.7875399156550256,8.8408347438861,3.311508150155032
305,11.842756956708195,0.7332165144313529,5.513725471455471,0.9678496020392928,2.642057813422513,0.5144938987870937,1.0295047840114764,0.28605802355768256,3.039493336982085,3.9778242394355585,3.418938675308701,11.10394858503813,4.173428147179699
306,16.97560042006137,0.6406973320314235,2.538836925225135,0.5136168203137458,3.4643630981441342,0.6423203956118357,0.8412898199365031,0.3456530319655522,2.5082936533165276,2.9635999316541874,4.597408778077746,14.134148536717941,3.0629565558475083
307,16.47562936244646,0.6154730363962718,3.5805829341018143,0.9588644948050725,4.2624726958910095,0.5392130182673669,0.7686750047786054,0.3087250171082437,1.158542237749124,3.1009568560729743,3.2133885801778046,6.453888220353645,4.089488730880182
308,15.37659097210894,0.7101087377393204,2.7665149756862024,0.8941627483955618,2.8901513138319213,0.5216080717952418,0.9414066096611171,0.4863077419146052,1.885995633741146,3.2003873655515993,3.923278733469716,9.590127373907471,3.7644362508721123
309,12.194007440769758,0.7371850700376091,4.149033171302889,0.7437732634592968,3.7582872293649174,1.0092641059805663,1.019736338167967,0.6603520645837184,1.4436794954658052,2.596076626218941,3.65386784923865,8.54649207694279,4.0189978301265645
310,14.50111555686569,0.6896475457694144,4.957456758236773,0.7387020230729148,3.1221769480029,0.7020533463486271,1.0497836926574917,0.39665984400152343,3.5057317043284097,3.014612529745821,3.9275364973778744,6.318014754329916,4.141328122085974
311,15.841827612855763,0.7297935085699485,2.7188151437986585,0.5954910500897181,3.0788372051859616,0.8857749242022259,1.2007807915312374,0.41138689507692583,1.7135562732357978,3.245750570849803,3.2125133765272005,10.948206902045218,3.5809421332098217
312,13.604301938688225,0.7166947963466206,2.857946261985582,0.9332599470988403,5.253470546202491,0.6642280167133267,1.116769247903312,0.34943255488504094,2.808672261914736,2.800364008199668,3.4140548125818726,7.199159185719993,4.266820898192994
313,14.091730932819956,0.64917058769856,5.299176797730992,0.9814428780807267,3.6046138145610187,0.6889325130539536,0.8887037688746261,0.37197306482435294,1.7186575538450028,2.696144095992833,1.949399863766967,8.404119532256434,4.2904910641071465
314,14.286065158234281,0.6122680662809773,3.506934417270113,1.0403018966544675,3.0932696263182797,0.5263967996849978,1.192245482500475,0.4382194468364222,2.4371115616925096,3.5590302140720236,3.2487136450338303,6.821447624357369,5.045728053958957
315,13.13621181881156,0.6726109560074512,4.820589328590347,0.5481872984957047,4.2389704485392565,0.7690523525350909,0.9504742992894699,0.6078536073160737,2.5526422194206573,3.871029645256944,3.6847229392003937,7.788213192275765,3.899269632640659
316,12.407757093463625,0.6454980811150091,3.5354397811336424,0.8081478601207983,7.438575888910664,0.6907045972607337,1.041071784512455,0.40951788672508677,2.0546797777422623,2.8678323980214975,5.410487001532127,12.212837270298623,3.8100300822038156
317,16.084065198634153,0.6057159071813276,2.8419372465762716,0.6827351112282317,3.9492308588543077,0.6005256842784356,0.9915645929697057,0.30833565421548204,1.959055303036498,3.471292539403184,3.7590928331465414,9.611726922712728,3.7646790474134377
318,13.971557823900469,0.6464162446075215,3.837311981225977,0.538462642969074,3.7826807600838332,0.9325497326819968,0.9647058518131054,0.3638425612944108,1.7832532299631523,3.2300014492043387,2.586045236871178,11.942827885665315,3.7437701513629755
319,12.28803331427376,0.6801004644585972,2.9548432784278833,1.1249819016999014,3.533908498909582,0.7963413599095148,1.0940923320035623,0.3371224557622976,1.372923158318889,2.461817689242269,3.5408775803708243,10.537189674435805,3.899823676024708
320,11.476835397470053,0.6487699663324417,2.8225467545394927,1.2160657425802037,4.52400686779143,0.6522447331464452,1.015010631869004,0.3799216220839417,1.714304109707599,3.1156870548953,5.470084966686609,5.197838875717167,3.3773063530510004
321,16.549788636948612,0.6107932844823992,2.9127803112966135,1.1230014387348255,3.267546792255894,0.9021480976930473,0.9880592089472323,0.2504943199707483,2.2496796271604125,3.420373462664195,4.887212466344951,7.673504089974399,3.0371561643796556
322,14.146758015639938,0.6964319705602868,5.624477612669184,0.9081925759895464,3.408657388725355,0.8639441937061181,1.2414362030597497,0.5367434880514192,1.7303493536434476,3.6994906812824504,3.610005049164343,10.109730929493587,3.6682793325492153
323,16.140227159533836,0.8279231135903716,3.2885056285374032,0.6072089492303239,3.8760413573331536,0.6736477927661801,1.0161682811103967,0.3361361646719038,1.5905063569871503,4.319014014023616,3.830975478438421,10.07849367649558,3.789086214854862
324,13.708908160067153,0.6805852043019169,4.603270687477413,0.814151822425664,5.073813896987194,0.8498082794954503,0.8043429856933063,0.27044354573706847,2.963104279270668,3.495218866311913,3.936866415835074,7.380275871539179,3.6568930244156728
325,13.212625103223298,0.6714809079581048,2.2782531817142844,1.0400432207938992,3.1392292914328475,0.5620119087373577,0.8861866935061672,0.5178913119640967,1.8773275869421668,4.381761753520961,3.387197638161154,6.621002426865143,3.776088137453018
326,14.592551167042975,0.7488780640369525,3.587527340477269,0.8678365498140984,3.9777716042087947,0.9243884326812708,0.9541861392617235,0.31585035666597266,3.152929374843909,3.3997234429680416,3.646312906139792,7.7473104938605335,3.9228927817712687
327,12.107845170651842,0.6909983802283837,2.682363783105314,0.7309685190574453,3.9813106453908453,0.8488803623540323,0.9027879211847973,0.32426049675564306,1.5597831342063504,3.531700962677286,3.7568381114780673,7.2422878499832635,3.6952137600326185
328,12.989414148005345,0.7457912575468569,2.3895383760677165,0.7003896534784787,2.70875792894746,0.6767327481766885,1.0235375565009297,0.4398107558123757,2.0168764838866347,4.0488235090262,2.868377448502765,12.758232168045701,4.980021797311573
329,14.09231078355623,0.6366353908918914,2.714165740088434,0.5809340961840802,3.8501893393297153,1.0310321158055047,1.0282896026248125,0.3400126635249778,2.0209048161293155,5.003656441837716,4.359861904865768,6.920698646002636,3.9463847958014973
330,13.450582098639817,0.6224481061795059,3.911338968386823,0.7665647535007233,2.5225006102568353,0.6474738673586677,0.8623826107406527,0.5057963279185281,0.8610262923716393,3.7612592977409554,3.8107598536080607,7.531032590689567,3.899549521655542
331,15.053846358914335,0.6309629424477701,5.157505439187022,0.4692937537017117,2.7527061621766324,1.115233319964861,0.9282514405592095,0.26927073452668293,1.985161570325963,2.774137984330843,3.837911609351921,11.43950492942738,3.8572684508021506
332,12.89508179792911,0.5812605369334595,2.625403526636637,0.9127681175150179,3.2297113676513387,0.7447782394021596,0.8797180330834058,0.28766360196654367,1.9236409130220067,3.003277690996003,4.39865750500621,5.714670883761133,3.2707987328925907
333,13.519567163010587,0.7453614370503648,4.634525492531892,0.9642343995168157,2.4190544170442787,0.9393164175910735,1.079537523761938,0.4741748793456177,1.7985747692135667,3.9108899194259075,5.401553356307067,8.747034467484895,4.034264505844954
334,13.835423217270863,0.7129407123413994,2.4647582408142936,1.1169904401404838,4.008049136123236,0.9591806302627678,0.914868161839319,0.26362680167362795,2.3536303625932833,3.761643208165782,2.9393142091676197,5.64657762446463,3.4207695111642265
335,15.5405961903906,0.6989418128544947,4.743219108581126,0.7065905299043765,3.784344949726447,0.6262761042394105,1.180739214245878,0.43186817832042657,1.5780764225835409,3.6703402982768596,4.221735396838613,7.418815726592872,3.229147286723102
336,11.806026334855666,0.6800704208046298,3.535301955122268,0.7605772697462126,4.357240568575503,0.7138164856892983,0.8271358484392695,0.40414195043050244,1.5561606602955802,2.6079478755425494,4.0144650228917715,11.884535912218869,3.940317416743193
337,12.9377316779341,0.6948203036903752,3.9826716215741205,0.8607770962674844,5.598362696663066,1.020374549484431,1.0042605634702886,0.3522399305042826,2.1058071798556894,3.9163219121473896,2.895686588059336,7.216042108833823,3.5173393378065185
338,14.890982495241609,0.6069450842344593,3.3687970925014015,0.6152832423998372,4.225524980693641,0.8876906881215836,0.942944002516654,0.5230632435511815,2.056788690922583,2.1378149073483574,3.0875219474291176,8.58720533824517,3.9591268015767027
339,12.363734542639252,0.6410345087630668,2.750880594701396,0.691703385655676,5.09126087855509,0.7824954324485077,0.9237406963302809,0.46469502249844385,2.302596823006486,3.47427278979154,4.760384058684831,6.066425826402954,4.666870014349742
340,12.06643682741396,0.5904929665035797,2.549538279123899,1.0357442568930078,4.050608614896117,0.4705112952339427,0.9812050643959186,0.3900986403745445,1.5800273287332123,2.982877400890627,2.9956440862118874,8.814462517628888,3.768702535483015
