run,THETA1,THETA2,THETA3,THETA4,THETA5,THETA6,THETA7,THETA8,"OMEGA(1,1)","OMEGA(2,1)","OMEGA(2,2)","OMEGA(3,1)","OMEGA(3,2)","OMEGA(3,3)","SIGMA(1,1)"
500,0.520743,4.15338,1.19581,4.18568,1.27486,0.453657,-0.0020654,0.319442,0.262727,0.0525206,0.0777209,0.158426,0.0720006,0.131942,0.0405789
501,0.484467,4.11949,1.14775,4.16481,1.22145,0.499964,-0.142844,0.582786,0.251855,0.0358926,0.0663404,0.123883,0.0552291,0.0840148,0.0417324
502,0.488208,4.13158,1.19645,4.17662,1.27659,0.449511,0.0742128,0.419127,0.255012,0.0660722,0.0763816,0.144154,0.0707598,0.123833,0.0393643
503,0.44229,4.1009,1.13492,4.21571,1.33969,0.425,-0.0960863,0.429205,0.249539,0.0862539,0.0928194,0.150486,0.0734844,0.116158,0.0403525
504,0.380602,4.14727,1.18817,4.20493,1.25328,0.557278,-0.104491,0.663719,0.180526,0.0484091,0.0667999,0.104775,0.0713993,0.124786,0.0384003
505,0.440505,4.10379,1.12978,4.19004,1.26241,0.50167,-0.116071,0.430111,0.195693,0.0732864,0.0896841,0.125577,0.0738047,0.118699,0.0396593
506,0.519136,4.11691,1.14279,4.20738,1.28888,0.448017,-0.0426466,0.449813,0.247214,0.0850289,0.095535900000000007,0.162528,0.0828886,0.124159,0.0405606
507,0.39821,4.09114,1.16259,4.22098,1.31693,0.421004,-0.0818917,0.404441,0.19459,0.0628333,0.0839734,0.12431,0.0768106,0.122355,0.0390742
508,0.38692,4.11758,1.14384,4.20126,1.24069,0.472211,0.0263096,0.542039,0.171601,0.0533687,0.0790665,0.109968,0.0669585,0.109141,0.0414504
509,0.381865,4.09822,1.15002,4.22421,1.3275,0.540499,-0.0685043,0.380977,0.193094,0.0559609,0.0811168,0.108514,0.0757135,0.11122,0.038655
510,0.360358,4.08373,1.11478,4.19514,1.34633,0.493432,-0.105011,0.291147,0.243625,0.0754792,0.0882116,0.145276,0.0850564,0.140301,0.0395992
511,0.528277,4.11938,1.17637,4.23296,1.32598,0.407407,0.0105971,0.39324,0.234075,0.06547,0.082481,0.154179,0.0739007,0.118124,0.0410348
512,0.54148,4.14611,1.18193,4.19835,1.271,0.504485,-0.00991033,0.455113,0.167566,0.0579308,0.0815176,0.104223,0.0656621,0.106488,0.0393958
513,0.468511,4.09497,1.17852,4.21806,1.26341,0.506742,-0.0677168,0.433896,0.229244,0.0664497,0.0787998,0.126605,0.0717852,0.115607,0.0406222
514,0.499063,4.15549,1.20365,4.20809,1.21935,0.471062,0.0352413,0.516053,0.185151,0.0697541,0.0752083,0.12531,0.0695429,0.129714,0.0410881
515,0.423384,4.15166,1.21222,4.21183,1.31718,0.566316,0.059339,0.462961,0.194924,0.0789925,0.0827788,0.114529,0.0713156,0.123524,0.0399131
516,0.445378,4.11085,1.14617,4.19401,1.29201,0.463053,-0.11724,0.44621,0.0899217,0.0144643,0.0724717,0.0843685,0.0579957,0.107314,0.0400314
517,0.407752,4.10703,1.13152,4.18447,1.23469,0.44185,6.60835e-4,0.403701,0.249372,0.0596535,0.0720289,0.124441,0.0628509,0.111457,0.038309
518,0.529426,4.16401,1.23658,4.21554,1.25114,0.444351,-0.0246994,0.543301,0.242213,0.108183,0.0981784,0.154572,0.0820395,0.131863,0.041083
519,0.467799,4.16259,1.16833,4.20395,1.23817,0.50878,-0.0115392,0.323809,0.302528,0.0833805,0.101218,0.148404,0.087125,0.135359,0.0385619
520,0.542321,4.13383,1.17868,4.21364,1.29461,0.474188,-0.0656821,0.366157,0.221156,0.0552828,0.074182,0.12751,0.0653378,0.109194,0.0402838
521,0.44065,4.0862,1.17548,4.22542,1.32112,0.470535,-0.0500937,0.415238,0.280829,0.0909935,0.0802173,0.138191,0.0691957,0.107403,0.0385605
522,0.504893,4.12865,1.1756,4.21682,1.27417,0.492123,-0.0909022,0.429079,0.288294,0.0866351,0.0861504,0.15074,0.075285,0.119428,0.0431044
523,0.515383,4.14908,1.19748,4.22458,1.26681,0.46659,-0.057397,0.38293,0.257691,0.0797254,0.0805891,0.136895,0.0632491,0.105467,0.0394926
524,0.48823,4.09274,1.12596,4.21921,1.29139,0.462694,-0.169009,0.626803,0.210753,0.0658286,0.0815866,0.137783,0.069227,0.10541,0.0400538
525,0.610043,4.17791,1.20895,4.18924,1.22663,0.490797,-0.117893,0.445316,0.249001,0.0681361,0.105723,0.118244,0.0673695,0.0972367,0.0389692
526,0.496618,4.14504,1.16854,4.19998,1.23059,0.508699,-0.0231711,0.417292,0.271113,0.056003,0.0660162,0.157582,0.0653797,0.122547,0.0424977
527,0.381959,4.10539,1.14355,4.20934,1.2697,0.460533,-0.042647,0.36008,0.250292,0.08738,0.0880174,0.156111,0.0767352,0.123778,0.0407234
528,0.432055,4.11223,1.1444,4.19492,1.30996,0.475143,-0.0496322,0.447201,0.206886,0.0942512,0.104848,0.109007,0.0819167,0.106607,0.0395166
529,0.441117,4.11704,1.12228,4.20342,1.24864,0.520615,0.0853565,0.396658,0.140628,0.0522811,0.0797278,0.114167,0.0704186,0.111186,0.0403368
530,0.350785,4.0891,1.16761,4.22705,1.30501,0.496937,0.0754217,0.367725,0.168998,0.0440474,0.0687361,0.0982501,0.0622228,0.112219,0.0397189
531,0.511314,4.15838,1.14449,4.22588,1.20654,0.4511,0.08782,0.461324,0.248142,0.0474446,0.0752917,0.148624,0.0652375,0.143345,0.0417697
532,0.515866,4.12468,1.18551,4.1943,1.23812,0.516408,0.0148207,0.336193,0.306381,0.0825216,0.0804025,0.156438,0.0738122,0.115709,0.038768
533,0.494266,4.15373,1.22659,4.21691,1.25275,0.514512,0.0356378,0.520268,0.133591,0.0624739,0.0861308,0.123309,0.0869555,0.147011,0.0401305
534,0.514299,4.11986,1.17203,4.21447,1.28404,0.50979,-0.100736,0.501584,0.128398,0.0405246,0.0677295,0.0966123,0.0591054,0.0974006,0.0405491
535,0.472347,4.1432,1.19964,4.23439,1.29307,0.473947,-0.0047733,0.323863,0.178156,0.0868255,0.0769681,0.131818,0.0681078,0.104966,0.0417437
536,0.434438,4.14713,1.16224,4.19262,1.24109,0.435775,0.00196268,0.369733,0.233498,0.0814407,0.0852688,0.149889,0.0754042,0.120663,0.0384535
537,0.461071,4.10893,1.16772,4.20593,1.28042,0.527399,-0.0169135,0.396163,0.236924,0.0597668,0.0684522,0.127658,0.0619799,0.106759,0.0384582
538,0.384437,4.12835,1.16741,4.20323,1.32798,0.488634,-0.0490458,0.311919,0.282961,0.0679004,0.0836802,0.148094,0.0720489,0.113829,0.0407957
539,0.413118,4.08014,1.12801,4.19734,1.26503,0.460106,-0.111063,0.480717,0.247344,0.0625358,0.0693477,0.119237,0.0612815,0.10699,0.0393424
540,0.481843,4.09786,1.17051,4.20951,1.32367,0.429579,-0.0420992,0.463899,0.221074,0.0712391,0.0872007,0.129064,0.0714772,0.0952975,0.0400963
541,0.457397,4.13702,1.18503,4.20689,1.27111,0.513404,-0.0909344,0.383682,0.249913,0.0849256,0.0946458,0.158557,0.076837,0.117107,0.0410893
542,0.408501,4.10787,1.14989,4.21904,1.30044,0.505961,0.0601352,0.471809,0.188396,0.0755334,0.0860636,0.127289,0.0626019,0.109358,0.0410797
543,0.444918,4.12375,1.19982,4.20333,1.26219,0.49958,0.0833602,0.42176,0.14132,0.0397648,0.0765239,0.0785024,0.0582394,0.106012,0.0392542
544,0.537681,4.13139,1.21063,4.2243,1.26342,0.529704,-0.00252831,0.540391,0.129692,0.0434542,0.0706139,0.108575,0.0568726,0.0984096,0.0408313
545,0.454264,4.10443,1.16255,4.20639,1.26249,0.476292,-0.0539573,0.349596,0.224149,0.0684647,0.0794928,0.116238,0.0644458,0.104046,0.0386432
546,0.518289,4.16902,1.22165,4.21794,1.28736,0.402795,0.0883357,0.394906,0.272776,0.0863917,0.0817166,0.147391,0.0697064,0.111942,0.0415327
547,0.409793,4.09867,1.17475,4.21306,1.30309,0.522104,-0.0404684,0.318673,0.257006,0.0954083,0.0941284,0.144088,0.0767268,0.109616,0.0407041
548,0.469678,4.10183,1.17426,4.22054,1.28783,0.486469,-0.0172432,0.377062,0.155934,0.0361695,0.0727413,0.10387,0.0703518,0.133053,0.0410498
549,0.388401,4.12526,1.16214,4.22537,1.23673,0.550815,-0.0283756,0.437905,0.182939,0.0390636,0.0692173,0.112773,0.0673692,0.125132,0.0382304
550,0.451707,4.14043,1.20325,4.20241,1.29514,0.48335,0.0633825,0.464335,0.213391,0.0586145,0.0772422,0.104793,0.0593172,0.0962522,0.0396516
551,0.651137,4.12799,1.18503,4.19576,1.26101,0.45524,-0.0967876,0.375583,0.338183,0.0999272,0.0915669,0.166217,0.0816678,0.128576,0.0401964
552,0.412715,4.10653,1.11692,4.23256,1.24633,0.460759,-0.153232,0.398239,0.191435,0.0320607,0.0713022,0.102363,0.0569911,0.105382,0.0377708
553,0.3619,4.09208,1.15513,4.20228,1.30492,0.547618,0.0208803,0.386071,0.200461,0.0661188,0.0899436,0.0911396,0.0768512,0.107895,0.0373359
554,0.356565,4.06079,1.10328,4.2286,1.36498,0.464385,-0.123498,0.40819,0.234618,0.095825,0.0900737,0.133067,0.0781361,0.106375,0.0400864
555,0.470679,4.11976,1.13781,4.18427,1.27557,0.428636,-0.0769573,0.408502,0.255433,0.0921735,0.092639,0.159834,0.0808507,0.118633,0.0392999
556,0.533373,4.14633,1.17383,4.2411,1.31612,0.430609,-0.13836,0.415186,0.198538,0.0875632,0.0933043,0.139748,0.07256,0.102897,0.0401523
557,0.407394,4.12468,1.18265,4.17958,1.26005,0.541447,-0.0368211,0.487414,0.236622,0.0683083,0.086495,0.0934478,0.0606881,0.0884623,0.0383334
558,0.467307,4.13798,1.2156,4.19343,1.28186,0.550246,-0.0902741,0.497731,0.214107,0.0360024,0.0753961,0.100421,0.0603578,0.0897348,0.0393791
559,0.442138,4.11842,1.15688,4.2312,1.25907,0.490536,-0.0902376,0.521668,0.194128,0.0365688,0.0710635,0.0727456,0.0537809,0.0962812,0.0391473
560,0.40834,4.10402,1.1351,4.23001,1.34618,0.450588,-0.0748269,0.381302,0.218577,0.0719175,0.085635,0.142026,0.0730066,0.115101,0.0397173
561,0.52508,4.15805,1.17775,4.16918,1.26889,0.47848,-0.0761431,0.420439,0.286014,0.0783526,0.0929334,0.166068,0.0787342,0.122583,0.0399467
562,0.46543,4.16288,1.20322,4.20455,1.21575,0.524204,-0.0773535,0.476546,0.254198,0.0639652,0.0793533,0.114948,0.0700268,0.106701,0.0380647
563,0.333487,4.07769,1.1547,4.23847,1.33335,0.483986,-0.106732,0.434722,0.251992,0.0852812,0.0880904,0.125222,0.0799625,0.11525,0.0387847
564,0.384883,4.09607,1.15088,4.21986,1.28393,0.445333,-0.0591609,0.600962,0.144222,0.0395484,0.0680461,0.0816591,0.0557988,0.101569,0.0395149
565,0.431865,4.10317,1.14051,4.18331,1.24651,0.4556,0.0338847,0.425465,0.276784,0.0728111,0.0927242,0.119996,0.0652022,0.0996915,0.0402223
566,0.441868,4.09598,1.19916,4.22389,1.33052,0.479433,-0.0457252,0.410507,0.216341,0.0429417,0.0762668,0.103458,0.0742837,0.116115,0.040682
567,0.437894,4.11472,1.15618,4.20894,1.28368,0.553653,-0.0621094,0.401318,0.238703,0.0739247,0.0872688,0.118913,0.0749214,0.116207,0.0388889
568,0.455516,4.10694,1.15962,4.1866,1.27256,0.432967,0.0339453,0.353791,0.270518,0.0819216,0.0836234,0.139557,0.0683281,0.112044,0.0394929
569,0.462213,4.09095,1.19165,4.23804,1.31653,0.562916,-0.103396,0.513064,0.249359,0.100568,0.0901349,0.135337,0.0774101,0.11794,0.0413472
570,0.317629,4.09477,1.14656,4.20744,1.28116,0.492549,-6.29783e-4,0.365002,0.238021,0.0586263,0.075418,0.118251,0.0633921,0.106772,0.0368958
571,0.456786,4.12048,1.1468,4.21262,1.30689,0.505858,-0.0503128,0.41678,0.23576,0.0867199,0.0926351,0.131795,0.0831188,0.125276,0.0416487
572,0.489415,4.15894,1.1968,4.20026,1.32364,0.415118,0.0614013,0.335807,0.216616,0.103029,0.0954286,0.122399,0.0792559,0.106713,0.0386053
573,0.376323,4.12205,1.16151,4.17847,1.32494,0.472772,0.017668,0.466627,0.228423,0.0870621,0.0927981,0.105407,0.0683906,0.10631,0.0401682
574,0.400376,4.11579,1.1473,4.1939,1.26198,0.463577,0.0111616,0.447524,0.219457,0.0836698,0.0919903,0.138576,0.0843718,0.133892,0.0400381
575,0.461413,4.15946,1.17783,4.20403,1.24443,0.505175,0.00964358,0.357773,0.203709,0.0723951,0.085422,0.113084,0.0659161,0.0997088,0.0416329
576,0.482931,4.11398,1.18135,4.23887,1.29978,0.476158,-0.0863393,0.531545,0.277701,0.0703829,0.0835265,0.134801,0.0739445,0.107099,0.039228
577,0.515421,4.12373,1.1743,4.19656,1.30533,0.451372,0.0304578,0.36433,0.229154,0.0879441,0.0974712,0.133494,0.0864968,0.128814,0.0405411
578,0.44429,4.12889,1.16388,4.21994,1.22876,0.473062,0.0255277,0.431978,0.197824,0.0431469,0.0757716,0.0832436,0.0621588,0.105727,0.0377025
579,0.456208,4.12541,1.17166,4.18017,1.28437,0.509143,0.0435418,0.484803,0.247985,0.0714517,0.0882809,0.10151,0.0700773,0.109342,0.037679
580,0.482854,4.10999,1.2009,4.20867,1.31437,0.526346,0.00232797,0.452152,0.212587,0.0581129,0.0749687,0.118062,0.0581335,0.0982962,0.0388829
581,0.508801,4.14042,1.2046,4.19962,1.26561,0.494599,0.0282477,0.350251,0.189879,0.0420507,0.0647879,0.116848,0.0544962,0.098885,0.0390493
582,0.363359,4.10339,1.19728,4.26555,1.31221,0.563159,0.100875,0.347951,0.260685,0.0568331,0.0740142,0.10861,0.0692327,0.116656,0.0394043
583,0.485771,4.14165,1.19663,4.20699,1.25481,0.483271,-0.0900028,0.454014,0.279506,0.07346,0.0824488,0.135302,0.0698162,0.12046,0.039558
584,0.537218,4.1754,1.2269,4.20827,1.23164,0.504087,-0.155663,0.576507,0.173362,0.0885682,0.0912371,0.133924,0.0735029,0.114528,0.0415025
585,0.320851,4.08249,1.14049,4.21304,1.32709,0.497238,-0.115283,0.347495,0.194144,0.0664523,0.0834878,0.105462,0.0781098,0.127326,0.041656
586,0.415772,4.07891,1.14816,4.24963,1.34666,0.426259,-0.0559402,0.523514,0.197342,0.0483151,0.0791805,0.094847,0.0576335,0.090906,0.040204
587,0.461398,4.09824,1.12184,4.21161,1.32091,0.476427,-0.185381,0.388667,0.277427,0.0817632,0.0848532,0.138357,0.0713949,0.103111,0.039835
588,0.357051,4.06138,1.16472,4.22472,1.36082,0.535058,-0.0563544,0.497378,0.175014,0.0659619,0.0803423,0.109084,0.0744033,0.113187,0.0400271
589,0.447411,4.10739,1.14469,4.23281,1.33806,0.415766,-0.0987002,0.368523,0.275317,0.0925064,0.0887553,0.139302,0.0732823,0.101089,0.0405253
590,0.442494,4.13943,1.17843,4.22162,1.30094,0.513893,-0.0840116,0.367536,0.189049,0.0605361,0.0821912,0.0850293,0.0598896,0.0879083,0.0373943
591,0.48053,4.10318,1.15247,4.22262,1.29336,0.475753,-0.100859,0.429339,0.202746,0.0595199,0.0793116,0.143572,0.0683047,0.112753,0.0390839
592,0.382893,4.12231,1.15975,4.19559,1.32627,0.454237,-0.0705756,0.435065,0.177618,0.063833,0.0934167,0.0911797,0.0674282,0.0974115,0.0404475
593,0.553185,4.14573,1.24691,4.22459,1.2707,0.48413,-0.0668717,0.44364,0.207092,0.0699587,0.0695848,0.149602,0.0767059,0.14081,0.0400091
594,0.446975,4.09613,1.17157,4.23768,1.25167,0.500737,0.051167,0.44008,0.240392,0.0632076,0.0771834,0.131916,0.0702376,0.110284,0.0385817
595,0.572397,4.15912,1.19222,4.21346,1.25179,0.542639,9.58405e-4,0.472093,0.300719,0.0738506,0.0854374,0.145207,0.0790596,0.130773,0.0395026
596,0.379103,4.11022,1.1651,4.23093,1.31214,0.478578,-0.0174332,0.50361,0.161712,0.0504592,0.0793529,0.107808,0.0672785,0.103843,0.040888
597,0.374155,4.10994,1.11788,4.21508,1.27618,0.458045,-0.185006,0.527365,0.273671,0.0893517,0.0866851,0.145951,0.0644947,0.0937785,0.040015
598,0.425003,4.12067,1.22614,4.23859,1.28089,0.481872,0.13971,0.573559,0.183755,0.105446,0.090649,0.142264,0.0851549,0.124852,0.0414918
599,0.475805,4.10688,1.18433,4.19927,1.30603,0.503577,-0.00530017,0.467574,0.262551,0.0588439,0.0737633,0.123101,0.0634737,0.113629,0.0410457
600,0.445398,4.11574,1.15499,4.19552,1.234,0.472501,0.115792,0.38415,0.133028,0.0530496,0.0809096,0.110946,0.0582702,0.109758,0.0412945
601,0.501624,4.13454,1.18366,4.20054,1.2104,0.474231,-0.0332244,0.515455,0.230185,0.0557718,0.0723667,0.104258,0.0609999,0.104983,0.0407302
602,0.379482,4.1354,1.19039,4.22743,1.33707,0.441036,-0.0859325,0.372275,0.176312,0.0595881,0.0720399,0.123394,0.0616074,0.113964,0.0404847
603,0.541575,4.12607,1.20435,4.19398,1.28538,0.483855,-0.0327449,0.364191,0.25586,0.0667464,0.0903518,0.139437,0.077444,0.113682,0.0421915
604,0.437604,4.11515,1.19931,4.21157,1.29918,0.541321,0.00247774,0.556522,0.218747,0.0558425,0.0704922,0.121807,0.0707705,0.122883,0.0394328
605,0.319701,4.07563,1.15444,4.22627,1.30441,0.54748,-0.0445681,0.421749,0.206453,0.0701514,0.0863472,0.119214,0.0731826,0.121963,0.0420614
606,0.513623,4.18014,1.19212,4.20438,1.19457,0.53106,-0.0211053,0.329343,0.259148,0.0875511,0.0851002,0.178647,0.0921754,0.160402,0.0397563
607,0.456113,4.13443,1.1703,4.15359,1.28441,0.478126,-0.0741267,0.475935,0.148528,0.0522337,0.0789633,0.103875,0.0603367,0.104759,0.0407365
608,0.420424,4.11063,1.13576,4.20705,1.29425,0.420465,-0.101283,0.299693,0.269929,0.0730857,0.0881554,0.152028,0.0704663,0.106391,0.0403111
609,0.464632,4.12084,1.15767,4.1973,1.287,0.444541,-0.125364,0.359527,0.244285,0.0578062,0.0690443,0.110237,0.0566314,0.0882099,0.0389413
610,0.445901,4.1037,1.19616,4.2181,1.27685,0.513412,-0.0792331,0.505105,0.196567,0.0879847,0.0958725,0.126808,0.0840265,0.116824,0.040159
611,0.442956,4.12582,1.17365,4.21379,1.26264,0.436759,-0.0860621,0.435895,0.242455,0.062311,0.078384,0.121377,0.0680966,0.111608,0.0411036
612,0.40787,4.1138,1.15693,4.22655,1.28049,0.486362,-0.0276883,0.386392,0.218362,0.0610867,0.0714675,0.105672,0.0618099,0.111474,0.0405233
613,0.46804,4.17104,1.1983,4.20966,1.24279,0.498733,0.00877593,0.377677,0.225302,0.0766319,0.0860219,0.126522,0.0683753,0.113716,0.039394
614,0.35605,4.09314,1.1225,4.20691,1.32184,0.5057,-0.139698,0.441151,0.27737,0.0843004,0.0909843,0.149255,0.0826618,0.121305,0.0372772
615,0.422655,4.0731,1.17045,4.24085,1.33029,0.49803,-0.00200507,0.459487,0.219587,0.0727562,0.0913735,0.137774,0.0878121,0.125107,0.0408468
616,0.400381,4.11283,1.19215,4.22235,1.25538,0.570319,-0.018978,0.427708,0.228023,0.0499788,0.0688542,0.104021,0.0611271,0.111437,0.0401511
617,0.344151,4.07777,1.11791,4.20671,1.31262,0.430313,-0.0583606,0.435646,0.171192,0.0351182,0.0693984,0.10252,0.0549064,0.0948287,0.0396401
618,0.466041,4.14089,1.21663,4.23447,1.27781,0.538122,-0.0284888,0.508826,0.130449,0.0303139,0.0585696,0.100342,0.0534466,0.105795,0.0426063
619,0.450797,4.11539,1.21652,4.22649,1.33039,0.53707,-0.0596501,0.384908,0.255265,0.0743775,0.0778653,0.110875,0.0641882,0.102235,0.0405539
620,0.39736,4.14395,1.19475,4.19001,1.32078,0.460854,-0.139325,0.367724,0.178831,0.0258349,0.064792,0.0828062,0.051086,0.0890282,0.0389744
621,0.538001,4.13832,1.2012,4.20564,1.26153,0.462197,-0.0562013,0.435924,0.292355,0.0692438,0.0721065,0.15429,0.0632595,0.113307,0.0418249
622,0.529053,4.14194,1.1957,4.20138,1.27204,0.490571,-0.0355756,0.401514,0.270412,0.0920073,0.0855173,0.131395,0.0779833,0.109318,0.0390276
623,0.381037,4.09565,1.16333,4.25914,1.33742,0.588422,-0.0631422,0.353482,0.260365,0.0883041,0.0928434,0.136025,0.083999,0.133873,0.0404449
624,0.440987,4.07862,1.16003,4.21026,1.25811,0.449981,-0.0116652,0.369495,0.158011,0.0540542,0.0763839,0.102518,0.0637053,0.0987685,0.0396339
625,0.407635,4.1132,1.17003,4.22884,1.2938,0.495724,0.00176826,0.40652,0.221931,0.0819578,0.0883384,0.12674,0.072098400000000007,0.10573,0.03998
626,0.291054,4.0692,1.10494,4.18447,1.33565,0.45113,0.0555759,0.415747,0.141572,0.065391,0.0842687,0.0990451,0.0629229,0.094964,0.0394649
627,0.466566,4.13234,1.17619,4.19147,1.33832,0.45213,-0.0921476,0.325476,0.249436,0.0850577,0.0919794,0.139101,0.0794518,0.112036,0.0400337
628,0.471811,4.12356,1.18145,4.18619,1.29386,0.500415,-0.137815,0.347496,0.251108,0.08092,0.08383,0.142553,0.0734675,0.123301,0.0394225
629,0.549708,4.16951,1.19445,4.18157,1.26421,0.517603,-0.0785402,0.356188,0.255846,0.0518569,0.0818626,0.122622,0.0602645,0.099774,0.0396745
630,0.465266,4.13313,1.21757,4.23383,1.29966,0.491805,-0.0094629,0.379537,0.152678,0.0632187,0.0733874,0.129661,0.0742963,0.119129,0.0410085
631,0.432952,4.16678,1.17186,4.21237,1.30578,0.517136,-0.032467,0.330897,0.192356,0.0497029,0.0698429,0.105157,0.0590048,0.104827,0.0404854
632,0.47599,4.08381,1.11982,4.20286,1.26248,0.400859,0.0296172,0.327472,0.154605,0.0647728,0.0845828,0.115562,0.0711107,0.115999,0.0377985
633,0.436468,4.10971,1.16816,4.21702,1.31912,0.445534,-0.0613903,0.391091,0.129966,0.0735719,0.103437,0.0767278,0.0669019,0.0916367,0.0375917
634,0.421999,4.09761,1.12504,4.21836,1.28708,0.448781,-0.143106,0.283531,0.287838,0.0602594,0.0741932,0.146684,0.0643289,0.10808,0.0405643
635,0.561949,4.13205,1.19049,4.22153,1.25093,0.431556,-0.0681238,0.457305,0.322863,0.0778367,0.0871862,0.137201,0.0671105,0.101943,0.0397993
636,0.402781,4.11347,1.19136,4.24118,1.31868,0.493309,-0.0538502,0.513155,0.26514,0.0652477,0.0694012,0.124824,0.0633607,0.108695,0.0399478
637,0.410566,4.10513,1.20291,4.21368,1.30407,0.484043,-0.0824773,0.467412,0.208533,0.0773216,0.0815086,0.129334,0.0782611,0.128144,0.0386862
638,0.401095,4.15765,1.17219,4.20514,1.31661,0.409827,-0.00298152,0.290562,0.148989,0.0494156,0.0870323,0.107161,0.0687559,0.115894,0.0392516
639,0.525204,4.18453,1.23421,4.16612,1.23488,0.551023,-0.0562733,0.450591,0.234618,0.0734096,0.082018,0.109832,0.0636433,0.103768,0.0394234
640,0.434572,4.13405,1.20336,4.19437,1.28151,0.479239,-0.00344501,0.399463,0.138809,0.0498964,0.0649823,0.0916825,0.0641778,0.111886,0.0398668
641,0.388796,4.1126,1.16231,4.20389,1.28231,0.515752,-0.0824944,0.378589,0.303451,0.0992486,0.08473,0.172756,0.0873704,0.139922,0.0393833
642,0.500046,4.14656,1.21369,4.22076,1.25982,0.510037,0.0146668,0.499648,0.206389,0.084476,0.0909792,0.151858,0.0837856,0.133584,0.0397891
643,0.339922,4.11093,1.17813,4.23557,1.28262,0.501536,0.0426748,0.485989,0.136596,0.0722657,0.0851499,0.109675,0.0751148,0.114453,0.0383553
644,0.48851,4.13751,1.19309,4.21663,1.26327,0.558192,0.0297245,0.446971,0.213198,0.0560191,0.077202,0.137447,0.0716848,0.132397,0.0409006
645,0.303186,4.07427,1.11301,4.20758,1.29062,0.518229,0.00452216,0.381468,0.169997,0.0612522,0.0871406,0.106718,0.076316,0.114832,0.0393845
646,0.452797,4.14797,1.17484,4.20544,1.25589,0.460138,0.00880058,0.503045,0.138166,0.0701485,0.081947999999999993,0.105434,0.0669954,0.105006,0.038684
647,0.481453,4.13668,1.2209,4.23244,1.30301,0.525257,-0.0951751,0.420525,0.207375,0.0859188,0.0929296,0.133467,0.0814585,0.120671,0.0411129
648,0.448201,4.11844,1.17309,4.2301,1.3052,0.494301,-0.0775023,0.410102,0.200323,0.047839,0.079139,0.100742,0.0582324,0.0952927,0.0391119
649,0.474146,4.11496,1.18792,4.2037,1.25725,0.490253,0.0380214,0.424275,0.191586,0.0448906,0.0760131,0.104935,0.0657962,0.114128,0.0426532
650,0.412059,4.12472,1.23736,4.23334,1.291,0.553219,-0.00914993,0.490754,0.163785,0.0353434,0.0714166,0.0827244,0.0662025,0.110172,0.0414715
651,0.465091,4.16619,1.20803,4.23232,1.26465,0.462,0.0492782,0.417097,0.206769,0.0777067,0.0870623,0.12791,0.0787702,0.121131,0.040782
652,0.334617,4.11949,1.22907,4.20106,1.27558,0.514204,0.155928,0.493217,0.133186,0.0673666,0.084052,0.0920112,0.0607742,0.111122,0.0406031
653,0.454263,4.12146,1.13198,4.22843,1.21802,0.457098,-0.0962916,0.245301,0.278997,0.0626488,0.0740925,0.14222,0.0667549,0.121218,0.0394549
654,0.550448,4.15414,1.19749,4.19082,1.23715,0.525228,-0.0129724,0.577947,0.199485,0.0699218,0.0735678,0.140288,0.0637535,0.103012,0.0415354
655,0.324011,4.08661,1.16023,4.19412,1.36572,0.498248,-0.0783576,0.475151,0.196471,0.0515777,0.0781495,0.0926985,0.0646513,0.108077,0.0384819
656,0.528085,4.16963,1.1608,4.20273,1.25726,0.448867,-0.0340012,0.376186,0.179503,0.0589808,0.0660155,0.119156,0.0622526,0.109871,0.0413677
657,0.465076,4.13794,1.14897,4.20258,1.27879,0.507952,-0.0347228,0.403453,0.158584,0.0673437,0.0853465,0.14038,0.0842446,0.134977,0.0406304
658,0.501073,4.10853,1.17322,4.20067,1.25683,0.522398,-0.044587,0.361641,0.180834,0.0328247,0.0758671,0.0778427,0.0641291,0.107369,0.0411012
659,0.466446,4.09618,1.17491,4.20473,1.34961,0.475813,-0.0443376,0.369741,0.302432,0.11411,0.0939786,0.165245,0.0851811,0.122615,0.0412511
660,0.503687,4.06148,1.14221,4.22356,1.31926,0.473748,-0.109004,0.40680500000000003,0.242411,0.10079,0.0931866,0.164065,0.079491,0.116124,0.0402326
661,0.380784,4.0643,1.14994,4.22228,1.3279,0.486398,0.0404789,0.494447,0.166278,0.0664272,0.0822991,0.109645,0.0680251,0.0957475,0.0390289
662,0.559556,4.14862,1.19369,4.20077,1.27622,0.436345,-0.112355,0.446123,0.321073,0.0930244,0.0897169,0.146925,0.0747119,0.12038,0.0423033
663,0.488842,4.11693,1.13463,4.22223,1.23489,0.536738,-0.14676,0.408225,0.215603,0.0564577,0.0688584,0.127926,0.0620081,0.113506,0.0396613
664,0.345272,4.07746,1.12309,4.2189,1.30368,0.476683,-0.0396584,0.428177,0.209741,0.0645179,0.096629,0.118453,0.073035,0.10603,0.0397824
665,0.277351,4.10319,1.11387,4.21317,1.30166,0.470286,-0.173377,0.364815,0.220108,0.0819048,0.0993438,0.110099,0.0833071,0.120783,0.0371653
666,0.299132,4.07522,1.12428,4.23705,1.35589,0.471706,-0.0960728,0.520847,0.171786,0.0711765,0.0923343,0.114284,0.0719443,0.112512,0.0375348
667,0.44467,4.10892,1.17935,4.23391,1.3323,0.530151,-0.0607016,0.448706,0.179934,0.0571893,0.077902,0.0806223,0.0575947,0.0854887,0.0390174
